Id,ContactGroupId,Name,NamaFakturPajak,Address,DeliveryAddress,NPWP,Description,ContactNo,PIC,PICContactNo,Email,IsTaxable,TaxCode,ContactType,DefaultPaymentTerm,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
339,1,INDONESIA BRAND DESIGN,INDONESIA BRAND DESIGN,"Jl. Raya Kembangan No.95 RT 006 RW 003
Kembangan Selatan, Kembangan
Jakarta Barat - 11610","Jl. Raya Kembangan No.95 RT 006 RW 003
Kembangan Selatan, Kembangan
Jakarta Barat - 11610",22486377086000,,021-58350566/58350569 FAX : 5824267,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
340,1,SINAR GLOBAL ASIA,SINAR GLOBAL ASIA,"Jl. Boulevard Gading Serpong AA.3/25
Pakulonan Barat Kelapa Dua 
Kabupaten Tangerang Banten - 15811","Jl. Raya Legok Karawaci No. 114 A 
Kampung Bambu Bonang Kelapa 2 
Tangerang",312012610451000,,Telp. 5475897 fax : 021 5476496,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
341,1,DINAMIKA WAHANA,DINAMIKA WAHANA,"Jl. H. Madrais No. 9 RT 005 RW 003
Jakamulya, Bekasi Selatan, Kota Bekasi
Jawa Barat","Jl. H. Madrais No. 9 RT 005 RW 003
Jakamulya, Bekasi Selatan, Kota Bekasi
Jawa Barat",210420519432000,,Telp/Fax : 021-84972515 Jati Asih T : 021-93703770,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
342,1,LUMBUNG KENCANA MAKMUR,LUMBUNG KENCANA MAKMUR,"Jl.Mangga Besar IV-R/24 RT.002 RW.005 Tamansari
Tamansari Jakarta Barat","Jl.Mangga Besar IV-R/24 RT.002 RW.005 Tamansari
Tamansari Jakarta Barat",23210461032000,,"(021) 6286745, 6599163, Fax 6396728",,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
343,1,HENDRIKA WIRA SARANA,HENDRIKA WIRA SARANA,"Jl. Kedoya Duri Selatan No.4-5 RT 019 RW 004, Kedoya Selatan
Kebon Jeruk, Jakarta Barat
DKI Jakarta Raya 11520","Jl. Kedoya Duri Selatan No.4-5 RT 019 RW 004, Kedoya Selatan
Kebon Jeruk, Jakarta Barat
DKI Jakarta Raya 11520",13857800039000,,"T : 5806387, 5813005, 5804469 F : 5806440",,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
344,1,IMPACK SUPREMASI,IMPACK SUPREMASI,"Jl.Industri Raya IV Blok AG-No.8 
KM.8 RT.012 RW.002 Bunder Cikupa
Kabupaten Tangerang Banten 15710","Jl.Industri Raya IV Blok AG-No.8 
KM.8 RT.012 RW.002 Bunder Cikupa
Kabupaten Tangerang Banten 15710",315220772451000,,T : 29022101-04 F : 29022110,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
345,1,KUSUMA INDRASARI GRAFITAMA,KUSUMA INDRASARI GRAFITAMA,"Jl. Hanoman Raya No. 16
Krapyak - Semarang Barat
Semarang 50146","Jl. Hanoman Raya No. 16
Krapyak - Semarang Barat
Semarang 50146",17653106503000,,(024) 7613242,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
346,1,VICTORY OFFSET PRIMA,VICTORY OFFSET PRIMA,"Kp. Bolang Rt.002 Rw.001 Pasir Bolang
Tigaraksa - Kabupaten Tangerang
Banten 15610","Jl. Aria Jaya Santika No. 8
Desa Pasir Bolang - Tigaraksa
Tangerang",13601885451000,,Telp ; 59405343 F: 59405338,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
347,1,MULTINDO SWADAYA MANDIRI,MULTINDO SWADAYA MANDIRI,"Jl. Rawa Selatan VI/23 RT/RW 008/07
Kampung Rawa - Johar Baru
Jakarta Pusat 10550","Jl. Utan Panjang 2 No. 7 A
Jakarta Pusat",19581628024000,,"+62 21 4251389, Fax. +62 21 4247841",,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:38,
348,1,BINARUPA AKSARA,BINARUPA AKSARA,"Jl. Raya Pondok Cabe Blok A.10-11
Ruko Taman Harmoni, Pondok Cabe Ilir
Pamulang - Tangerang Selatan","Jln. PD. Cabe Blok A No. 10-11
Pondok Cabe Udik, Pamulang, Tangerang Selatan Banten",16696619411000,,T. 021 7444555 F. 021 7411084,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:06,2014-12-22 12:10:43,
349,1,ARTHAWENASAKTI GEMILANG,ARTHAWENASAKTI GEMILANG,"Jl. A. Yani Utara No. 32
Arjosari - Blimbing
Malang","Jl. Raya Serang KM. 12 RT.3 RW.2
Kamp. Cirewed DS. Sukadamai
Cikupa - Tangerang
T : 021-5960599 F : 021-5960499",15236979651000,,T : 0341-468500 F : 0341-468501,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
350,1,SERPONG MEDIA GRAFIKA,SERPONG MEDIA GRAFIKA,"Taman Tekno BSD Sektor XI-6, 7, 12B, 15
Setu, Setu Tangerang Selatan","Kaw. Industri Pergudangan Taman Tekno BSD sektor XI Blok D Kav. 6-7, BSD City 
Tangerang Selatan",316978295411000,,Tlp. (021) 75883965/66/67 Fax : 75883969,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
351,1,KURNIAWAN SANTOSO,KURNIAWAN SANTOSO,"Jl. Pucang Arjo No. 14
Kertajaya - Surabaya 60282","PT. Sekar Joyo
Jl. Pucang Windu 1 No. 1
Surabaya",67835421606000,,F : 031-5027541,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
352,1,CIPTA SARANA SOLUSINDO,CIPTA SARANA SOLUSINDO,"Jl. Ahmad Yani No. 238
Blok C9-C-10 Jaya Plaza
Kacapiring, Batununggal
Bandung - Jawa Barat","Ruko Segitiga Emas Kosambi
Blok B No 16 - Bandung",312027600424000,,83821046800,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
353,1,KARYA HARAPAN,KARYA HARAPAN,"Jl. A.Yani 33 Rt.04 Rw.03
Panjunan, Kota Kudus
Jawa Tengah","Jl. A.Yani 33 Rt.004/Rw.3
Panjunan, Kota Kudus
Jawa Tengah",11072675506000,,(0291) 439128,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
354,1,BIAS INTER GRAFIKA,BIAS INTER GRAFIKA,"Rungkut Industri VIII/30, Kutisari, 
Tenggilis Mejoyo, Surabaya,
Jawa Timur","Rungkut Industri VIII/30, Kutisari, 
Tenggilis Mejoyo, Surabaya,
Jawa Timur",15269004615000,,031-843 9310,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
355,1,PUTRI GELORA JAYA,PUTRI GELORA JAYA,"Jl. Ngasinan No.9
Kepatihan, Menganti, Gresik, 
Jawa Timur 61174","Jl. Ngasinan No.9
Kepatihan, Menganti, Gresik, 
Jawa Timur 61174",11444023641000,,031-7991616,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
356,1,AVIA AVIAN,AVIA AVIAN,"Desa Wadungasih,
Wadungasih, Buduran,
Sidoarjo, Jawa Timur","Desa Wadungasih,
Wadungasih, Buduran,
Sidoarjo, Jawa Timur",12032652641000,,"(031) 8968000, fax (031) 8921734",,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
357,1,SHIN WOO GLOBAL INDONESIA,SHIN WOO GLOBAL INDONESIA,"Jl. Flores I Blok C1-07
Kaw. Indust MM2100
DS. Mekar Wangi - Cikarang
Cikarang - Bekasi 17520","Jl. Flores I Blok C1-07
Kaw. Indust MM2100
DS. Mekar Wangi - Cikarang
Cikarang - Bekasi 17520",20266003052000,,T : (021) 89981565-67 F : (021) 89981617,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
358,1,TRISAKTI MUSTIKA GRAPHIKA,TRISAKTI MUSTIKA GRAPHIKA,"Jl. Prof. DR. Hamka No. 9 Purwoyoso, Ngaliyan Semarang","Jl. Prof. DR. Hamka No. 9 Purwoyoso, Ngaliyan Semarang",14969307511000,,Telp ( 024 ) 7603555,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
359,1,SUKSES BERSAMA SEJAHTERA,SUKSES BERSAMA SEJAHTERA,"Jl. Industri XVIII / 710 Muktiharjo Lor Genuk
Semarang Jawa Tengah","Jl. Industri XVIII / 710 Muktiharjo Lor Genuk
Semarang Jawa Tengah",210505426518000,,T (024) 6584533,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
360,1,ANDI OFFSET,ANDI OFFSET,"Jl. Beo 38 - 40 Caturtunggal - Depok - Sleman
Telp ( 0274 ) 561881","Jl. Beo 38 - 40 Caturtunggal - Depok - Sleman
Telp ( 0274 ) 561881",14787402542000,,T (0274) 561881,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:07,2014-12-22 12:10:39,
361,1,TRIO WARNA GEMPITA,TRIO WARNA GEMPITA,"Jl. Pluit Kencana Raya, No. 64
Jakarta - 14450, Indonesia
Phone (021) 668 2488 (H)
Facs. (021) 669 1980","Jl. Kamal Muara
Kompleks Kamal Bisnis Center/KBC
No. 89 (Kompleks TopSkor)
Jakarta - Indonesia
Phone (021) 559 59806 (H)
Facs. (021) 559 60615",15922164046000,,T : (021) 668 2488   F : (021) 669 1980,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:39,
362,1,KALOLA PRINTING,KALOLA PRINTING,"Jl. Raya Setu No. 1 Cipayung
Jakarta Timur 13880","Jl. Raya Setu No. 1 Cipayung
Jakarta Timur 13880",30790653009000,,Telp : 02184312643 Fax : 02184312645,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:39,
363,1,BALI MEDIA GRAFIKA,BALI MEDIA GRAFIKA,"Jl. Dewi Sartika Blok H-4
Dauh Puri Klod - Denpasar Barat
Kota Denpasar 00000","Jl. Palmerah Barat No. 35 Kel. Gelora Kec. Tanah Abang
Jakarta Pusat 10270",27545631901000,,Telp : 548 0888 Fax : 5305466,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:39,
364,1,CENDANA OFFSET,CENDANA OFFSET,"Jl. Pakel No. 58
Solo","Jl. Pakel No. 58
Solo",,,(0271) 722828,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
365,1,MEDIA CETAK BATAM,MEDIA CETAK BATAM,"Komplek Lucky Permai No.27
Lubuk Baja Kota - Lubuk Baja","Komplek Lucky Permai No.27
Lubuk Baja Kota - Lubuk Baja",03.329.757.3-215.000,,T : (+62 778) 429200 F : (+62 778) 422990,,,,True,7,CUSTOMER,0,False,2014-12-19 08:56:08,2015-01-17 11:47:03,
366,1,BINANUSA SUMBER ANUGRAH,BINANUSA SUMBER ANUGRAH,"Jl. Raya Asrama Divisi I Kostrad
No.6A RT.003 RW.002
Kel. Cilodong Kec. Cilodong
Depok, Jawa Barat","Jl. Raya Asrama Divisi I Kostrad
No.6A RT.003 RW.002
Kel. Cilodong Kec. Cilodong
Depok, Jawa Barat",701067266412000,,85280975191,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
367,1,GRAFIKA TEMA BARU,GRAFIKA TEMA BARU,"Jl. Pulo Ayang No. 5 Blok III/S No. 31 Kawasan Industri Pulogadung, Jakarta 13930","Jl. Pulo Ayang No. 5 Blok III/S No. 31, Kawasan Industri Pulogadung, Jakarta 13930",32908774004000,,(021) 4800077 F : (021) 4800078,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
368,1,DANA KARYA,DANA KARYA,"Jl. Ploso Baru No. 153
Surabaya","Jl. Ploso Baru No. 153
Surabaya",62565155619000,,(031) 3810705 - 06,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
369,1,ANDALAN BERKAH INVESTAMA,ANDALAN BERKAH INVESTAMA,"Jl. Kupang Jaya A2/74
Surabaya","Jl. Kupang Jaya A2/74
Surabaya",664481116604000,,Telp/Fax : 0317316030 / 7312009,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
370,1,MUNCUL PUTRA OFFSET,MUNCUL PUTRA OFFSET,"Kawasan Industri Candi, Blok 21/1, Ngaliyan
Ngaliyan, Semarang - Jawa Tengah","Kawasan Industri Candi, Blok 21/1, Ngaliyan
Ngaliyan, Semarang - Jawa Tengah",14566327511000,,T : (024) 7627095,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
371,1,SUMBER BAHAGIA CONCERN,SUMBER BAHAGIA CONCERN,"Jl. Rawa Terate II No.6 KIP
Jatinegara, Cakung
Jakarta Timur","Jl. Rawa Terate II No.6 KIP
Jatinegara, Cakung
Jakarta Timur",13046529004000,,"4609080, 4609082",,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:11:09,
372,1,MANADO NUSANTARA PERCETAKAN,MANADO NUSANTARA PERCETAKAN,"JL. Ring Road-Koran Sindo
Lingk IV Bumi Nyiur, Manado","Jl. Raya Manado Ring Road
Kel. Bumi Nyiur - Kec. Wanea
Manado",33529199821000,,T : 6530 8331,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
373,1,RADIAN GILANG JAYA,RADIAN GILANG JAYA,"Kota Wisata Ruko Sentra Eropa Blok A/24 Ciangsana
Gunung Putri - Bogor
Jawa Barat","Pesona San Fransisco Q4/17, Kota Wisata - Cibubur",318127511403000,,T/F : 021 8493 3790,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:08,2014-12-22 12:10:40,
374,1,SARANA PANCAKARYA NUSA,SARANA PANCAKARYA NUSA,"Jl. Terusan Kopo No. 633-641 Km. 13,4 Katapang Bandung","Jl. Terusan Kopo No. 633-641 Km. 13,4 Katapang Bandung",14498745445000,,Telp : 022-5893371 Fax : 022-5891558,,,,True,1,CUSTOMER,0,False,2014-12-19 08:56:09,2014-12-22 12:10:40,
375,1,Asian Bearindo Sejahtera,,"Jl. Lautze 103-105, Jakarta Pusat 10710, ",,,Bearing,"021-6258222, fax: 021-6265227","Pak Ajoe, Septi, Sulaeman",,septi@abs-bearing.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-30 11:51:02,
376,1,Indo Seal,Indo Seal,"Komplek Pertokoan Lindeteves Lantai Dasar, Blok DKS - 073, Jakarta, ",,,Seal Bearing,"021-6242329, fax: 021-6287442",Bpk.Alex,0811-893019,,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
377,1,Indobearing Perkasa,Indobearing Perkasa,"Jl. Krekot Jaya Molek, Krekot Dalam-Pasar Baru, Jakarta",,,Bearing,"021-3448458, fax: 021-3501380",Gunawan,0815-940-6728,indobearing4@cbn.net.id,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
378,1,Intibearingindo Logamsari,Intibearingindo Logamsari,"Komp. Karang Anyar Permai Blok B No. 12, JL. Karang Anyar Raya No. 53-54, Jakarta Pusat 10740",,,Bearing,"021-6008555, fax: 021-6493122",Pak Yudhi,,tanti@intibearing.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
379,1,Mitra Bearindo Utama,Mitra Bearindo Utama,"Legenda Wisata Ruko Little China, Blok JB No. 1, Jl. Alternatif Cibubur Km. 6, Gunung Putri, Bogor 16967",,,,"021-82497375, fax: 021-82480689",Ibu Tya,0815-8466-6064,,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
380,1,SLS Bearindo,SLS Bearindo,"Komp. Marina Mangga Dua Blok G/3A-5, Jl. Gunung Sahari No. 2, Jakarta Utara 14420",,,Bearing,"021-6456711, fax: 021-6456718","Ibu Liana, Siti",,siti.agustina@slsbearindo.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
381,1,Vica Mitra Sealindo,Vica Mitra Sealindo,"Jl. Raya Serpong Km. 10 No. 18B, Serpong 15325, ",,,Vbelt,"021-5376688, fax: 021-5375988",Ibu Ria,,nurul_fairiah@vicamitra.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
382,1,Yuan Wira Perdana,Yuan Wira Perdana,Jl. Lautze 14K Jakarta Pusat,,,Bearing,"021-3866688, fax: 021-6491242","Septi, Faridah",,admsales@yuanwira.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
383,1,A & D Stationery,,"Grand Poris Blok AA5 No.18,Cipondoh,Tangerang.",,,Stationery,"021-44562825, fax: 021-55702104",Dalia,021-44562825,ad_stationery@yahoo.com,False,1,SUPPLIER,0,False,2014-12-19 08:56:09,2015-05-17 21:10:49,
384,1,Batara Indah Office Products,Batara Indah Office Products,"Gudang Taman Tekno 2 BSD Sektor XI, Blok E 2 No. 8, Serpong Tangerang",,,Stationery,"021-75880170, fax: 021-75880167",Pak Saipul,90300574,,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
385,1,Bronzedior Daya Mandiri,Bronzedior Daya Mandiri,"Perum Permata Tangerang, Blok DC 02 No.93, Gelam raya , Pasar kemis",,,Stationery,"021-71106278, fax: 021-5924144",Ibu.Ester,,,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
386,1,Fax Center,Fax Center,"Jl. Sukarela No.19A Paninggilan Selatan, Ciledug Tangerang",,,"Drum Printer Panasonic, Toner panasonic","021-7317656, fax: 021-7317656",Imron,,fax_center@yahoo.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-22 12:11:15,
387,1,Idola Stationery,Idola Stationery,Ruko Taman Cibodas Blok A1 no. 4A - Tangerang,,,"Stationery, lakban bening, lakban kertas","021-5535009, fax: ",Benni,0812-943-7001,,False,1,SUPPLIER,0,False,2014-12-19 08:56:09,2014-12-24 11:05:37,
388,1,Jaya Sentosa Stationery,,"Jl. Pasar Pagi No. 78A, Mangga Dua - Jakarta",,,,"021-6905661, fax: 021-6903358",Herman,,,False,1,SUPPLIER,0,False,2014-12-19 08:56:10,2015-01-14 14:10:55,
389,1,Buana Merdeka Jaya,Buana Merdeka Jaya,"Jl.Merdeka 185, Pabuaran Sibang, Tangerang 15114, Banten",,,Roll Cometa dia 87,"021-5522564, fax: 021-5525147",Bpk.Taupiqurrahman,,,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:25,
390,1,Pandawa Cipta Mandiri,Pandawa Cipta Mandiri,"Jl. Raya Gatot Subroto Km.2.5, Komplek Harmoni Mas Blok B27, Cimone - Tangerang ",,,Repair Core,"021-55761688, fax: 021-5537792",Pak Suparno,98801973,pandawa_kmc2@yahoo.co.id,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:25,
391,1,Tri Jaya Teknik,Tri Jaya Teknik,"Jl.Puspitek Raya No.21, Depan Pom Bensin Victor, ",,,Repair Core,"021-75874067/68, fax: 021-75874068",Bpk.Temy,0813-9877-6977,,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:25,
392,1,Berkat Rahmani International,Berkat Rahmani International,Jl. Muwardi 1 No. 3 Grogol Jakarta Barat,,,"EXW, Custom clearance","021-566 0305, fax: 021-564 3276",Naomi,0816-985337,bri@cbn.net.id,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
393,1,DHL Global Forwarding Indonesia,DHL Global Forwarding Indonesia,Jl. Soewarna Business Park Lot.A8 SOETA INTL AIRPORT,,,"EXW, Custom clearance ","021 55913161, fax: 021 5591 3163","Irma, Diana",0813 15969556,irma.yanthi@dhl.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
394,1,Freight Liner Indonesia,Freight Liner Indonesia,"Jl. Kali Besar Barat No. 50, Jakarta (11230) Indonesia 2nd Floor Building",,,"EXW, Custom clearance","021-692 0202   , fax: 021-692 0201  ",Fitri,0856-91572622,    fitri@freightlinerindo.com   ,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
395,1,Liafree Berkat Abadi,Liafree Berkat Abadi,"Jl. Raya Casablanca No. 19 Menteng Dalam, Tebet Jakarta - Selatan",,,Custom Clearance,"021-8370 8082, fax: 021-8370 2182",Cesia Widjaja,0812-592 88600,cesia_widjaja@liafree.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
396,1,Orient Container Express Indonesia,Orient Container Express Indonesia,Jl. P. Tubagus Angke No. 20 Jakarta Barat,,,"EXW, Custom clearance","021-56980061, fax: 021-56980062",Thomas Hawari,0811-131391,thomas@oce-indonesia.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
397,1,TNT Express Indonesia,TNT Express Indonesia,Jl. Jend. Sudirman Kav 61-62 - Summitmas 1 21st Floor,,,"EXW, Custom clearance - Air Shipment","021 5296 9734, fax: 021-2522570","Suwibowo, Intan",0822 6132 4535,su.wibowo@tnt.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
398,1,Changhong,Changhong,Ruko Agung Sedayu Mangga Dua,,,Service AC Changhong,"021-6126288, fax: 021-6126208",,,service@changhong.co.id,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
399,1,Surya Gemilang,,"Jl.Tupang No.68 KH.Hasyim Ashari Pinang, Tangerang 15145 Banten, ",,,Service Forklift Toyota,"021-32236038, fax: 021-5871995",Bpk.Totok Harleya,0813-9923-4338,suryagemilang331@gmail.com,False,1,SUPPLIER,0,False,2014-12-19 08:56:10,2015-01-14 14:11:41,
400,1,Trio Mandiri Sukses Abadi,Trio Mandiri Sukses Abadi,"JL.Jelambar Jaya III Pakuwon Blok H No.3, Jakarta Barat, ",,,Service Rolling Grill Aluminium,"021-5675789, fax: 021-5649406",Bpk.Chris Soeseno,,,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
401,1,Abadi Bahana Mulia,,"Jl. Ki Hajar Dewantara,- Ruko Golden 8 Block K No.19, Gading Serpong - Tangerang",,,Seragam Safari Security,"021-29419151, fax: 021-29419153",Rusdianto,0822-1746-0010,rusdiantooey@gmail.com,False,1,SUPPLIER,0,False,2014-12-19 08:56:10,2015-01-14 14:11:58,
402,1,Artha Wirastama,,Jl. Puspa 1/55 Cengkareng,,,Kaos OB dan Kurir,"021-6196829, fax: 021-6196829",Liu,0812-8128667,artha.wirastama@gmail.com,False,1,SUPPLIER,0,False,2014-12-19 08:56:10,2015-01-14 14:12:14,
403,1,Bintang Timur,Bintang Timur,"Jl. Pondok Lestari A1 No.15, Ciledug, Tangerang",,,Barang-barang kep. doorprize,"021-73451196, fax: ",Erick,0812-811-7895,,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
404,1,Bintang Utama Sejahtera,Bintang Utama Sejahtera,"Jl.Swadaya No.2, Tangerang, ",,,Floor Clean,"021-5466344, fax: 021-5466344",Bpk.Toharudin,021-94914674,,True,1,SUPPLIER,0,False,2014-12-19 08:56:10,2014-12-22 12:11:16,
405,1,Chandra Karya,Chandra Karya,"Jl. Jalur Sutera Raya Kav. 23B-C No. 2-9, Ruko Spectra Serpong - Tangerang",,,"Workstation, Furniture kantor","021-2931 4978, fax: 021-29314980",Neneng,,alsut@chandrakarya.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
406,1,Citratelindo Abadi,Citratelindo Abadi,Jl. Tanah Sereal X/11 Jakarta Barat,,,"Instalasi PABX, service","021-71115857, fax: ",Muklis,0813-8894-5858,citratelindo.pabx@gmail.com,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
407,1,Duta Teknik,Duta Teknik,"Komplek Duta Mas Plaza Blok I No.3-5, Jl.Gatot Subroto Km.4 Tangerang, ",,,Makita 4329,"021-5527567, fax: 021-5527567",Bpk.Djohan,,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
408,1,Gunung Sari Intan Elektronika,Gunung Sari Intan Elektronika,"Jl.Kertajaya 53,Surabaya, Surabaya, ",,,AC Split Panasonic,"031-5011777, fax: 031-5032855",Ibu.Fatimah,031-72687298,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
409,1,Irama Hawaii,Irama Hawaii,Jl. Ki Asnawi No. 27 - Tangerang,,,Pesawat Telepon ,"021-5522132, fax: ",Didi,0858-1043-6433,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
410,1,Jaya Manggala,Jaya Manggala,"Jl.Pekojan Raya No.64 B, Jakarta Barat, ",,,Panasonic KX-MB722CX,"021-6919905, fax: 021-6919905",Unipin,,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
411,1,Jaya Sentosa,,"Jl. Ry Serpong KM.7, Kampung Urang, Serpong - Tangerang",,,Alat-alat listrik dan alat-alat instalasi,"021-53161331, fax: ",,,,False,1,SUPPLIER,0,False,2014-12-19 08:56:11,2015-01-14 14:12:27,
412,1,Mulia Safeti Indonesia,Mulia Safeti Indonesia,Jl. Gn Sahari 19B Jakarta Pusat,,,Dry Chemical Powder Extinguisher,"021-42888343, fax: 021-42888343",Hendra,021-68997589,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
413,1,Multikreasi Ciptasukses,Multikreasi Ciptasukses,"Jl.Sultan Iskandar Muda 88 C, Simprug, Kebayoran Lama Utara, Jakarta Selatan 12240",,,Kartu Kontrol,"021-7235334, fax: 021-7230110",Bpk.Sumajaya,0818-947-008,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
414,1,Royal Star Design & Promotion,,"Jl. Komp. Harmoni Mas A.31 Jemb. Dua, Jakarta",,,Kaos dan barang promosi,"021-6670484, fax: 021-66693615",Asep Anjani,,asep@star-royal.com,False,1,SUPPLIER,0,False,2014-12-19 08:56:11,2015-01-14 14:12:47,
415,1,Sarang Teknik,Sarang Teknik,"Jl. Gatot Subroto KM 2,5 Cimone - Tangerang",,,"Selang, Hose","021-5510532, fax: 021-5537814",,,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
416,1,Sinar Mandiri,Sinar Mandiri,"Jl.Prambanan Raya No.93, Perum II Tangerang, ",,,Flooring Dorma BTS 84,"021-32988300, fax: ",Ko Acin,0816-147-5129,,True,1,SUPPLIER,0,False,2014-12-19 08:56:11,2014-12-22 12:11:17,
417,1,PT Suparma Tbk,,"Jl. Sulung Sekolahan 6, Surabaya 60174, Indonesia, ",,,Tissue,"021-6601711, fax: 021-6604016",Pak Andy,26140866,,True,9,SUPPLIER,0,False,2014-12-19 08:56:11,2015-03-05 16:57:26,
